train_loss, train_acc_all, train_acc_mean, train_jacc, train_dice, val_loss, val_acc_all, val_acc_mean, val_jacc, val_dice, 
0.3279, 0.7583, 0.6667, 0.5714, 0.6733, 0.3374, 0.7745, 0.6544, 0.5720, 0.6717, 
0.3260, 0.7600, 0.6678, 0.5737, 0.6752, 0.3345, 0.7611, 0.6711, 0.5725, 0.6746,  
0.3287, 0.7582, 0.6652, 0.5710, 0.6725, 0.3301, 0.7646, 0.6742, 0.5766, 0.6790, 
0.3248, 0.7611, 0.6686, 0.5747, 0.6763, 0.3322, 0.7551, 0.6785, 0.5743, 0.6769, 
0.3240, 0.7612, 0.6696, 0.5757, 0.6771, 0.3813, 0.6790, 0.6477, 0.5292, 0.6276, 
0.3270, 0.7614, 0.6666, 0.5725, 0.6741, 0.3320, 0.7741, 0.6672, 0.5772, 0.6771, 
0.3263, 0.7605, 0.6678, 0.5730, 0.6748, 0.3302, 0.7788, 0.6613, 0.5789, 0.6788, 
0.3248, 0.7617, 0.6691, 0.5746, 0.6764, 0.3265, 0.7718, 0.6739, 0.5805, 0.6825, 
0.3243, 0.7627, 0.6689, 0.5754, 0.6768, 0.3289, 0.7719, 0.6701, 0.5783, 0.6801, 
0.3258, 0.7620, 0.6683, 0.5737, 0.6754, 0.3329, 0.7688, 0.6690, 0.5744, 0.6762, 
0.3271, 0.7610, 0.6668, 0.5721, 0.6740, 0.3243, 0.7724, 0.6767, 0.5815, 0.6848, 
0.3255, 0.7629, 0.6677, 0.5738, 0.6757, 0.3277, 0.7687, 0.6722, 0.5756, 0.6814, 
0.3225, 0.7651, 0.6705, 0.5770, 0.6787, 0.3309, 0.7789, 0.6665, 0.5771, 0.6782, 
0.3226, 0.7623, 0.6704, 0.5766, 0.6785, 0.3333, 0.7719, 0.6658, 0.5743, 0.6758, 
0.3232, 0.7642, 0.6694, 0.5762, 0.6779, 0.3276, 0.7705, 0.6749, 0.5794, 0.6815, 
0.3209, 0.7651, 0.6724, 0.5785, 0.6802, 0.3259, 0.7749, 0.6731, 0.5809, 0.6832, 
0.3228, 0.7618, 0.6707, 0.5767, 0.6783, 0.3310, 0.7713, 0.6699, 0.5759, 0.6781, 
0.3234, 0.7652, 0.6697, 0.5761, 0.6777, 0.3298, 0.7655, 0.6722, 0.5767, 0.6793, 
0.3234, 0.7627, 0.6710, 0.5757, 0.6778, 0.3291, 0.7680, 0.6749, 0.5787, 0.6800, 
0.3215, 0.7645, 0.6709, 0.5775, 0.6796, 0.3240, 0.7688, 0.6780, 0.5820, 0.6851, 
0.3239, 0.7631, 0.6706, 0.5759, 0.6773, 0.3292, 0.7791, 0.6653, 0.5784, 0.6799, 
0.3191, 0.7665, 0.6732, 0.5798, 0.6821, 0.3250, 0.7682, 0.6779, 0.5816, 0.6841, 
0.3195, 0.7665, 0.6726, 0.5799, 0.6816, 0.3279, 0.7774, 0.6653, 0.5787, 0.6812, 
0.3208, 0.7649, 0.6728, 0.5784, 0.6803, 0.3225, 0.7699, 0.6801, 0.5833, 0.6866, 
0.3200, 0.7667, 0.6723, 0.5794, 0.6811, 0.3344, 0.7745, 0.6591, 0.5717, 0.6746, 
0.2830, 0.7752, 0.7063, 0.6090, 0.7181, 0.3325, 0.7092, 0.7163, 0.5657, 0.6767, 
0.2757, 0.7725, 0.7143, 0.6137, 0.7255, 0.2817, 0.7653, 0.7222, 0.6132, 0.7274, 
0.2707, 0.7755, 0.7179, 0.6193, 0.7305, 0.2727, 0.7757, 0.7274, 0.6232, 0.7364, 
0.2710, 0.7766, 0.7159, 0.6190, 0.7301, 0.2769, 0.7879, 0.7137, 0.6216, 0.7322, 
0.2709, 0.7756, 0.7175, 0.6190, 0.7303, 0.2806, 0.7762, 0.7178, 0.6160, 0.7285, 
0.2705, 0.7758, 0.7182, 0.6192, 0.7306, 0.2760, 0.7772, 0.7233, 0.6206, 0.7331, 
0.2723, 0.7741, 0.7154, 0.6172, 0.7288, 0.2725, 0.7841, 0.7224, 0.6242, 0.7365, 
0.2694, 0.7783, 0.7183, 0.6206, 0.7317, 0.3145, 0.7852, 0.6445, 0.5585, 0.6946, 
0.2671, 0.7801, 0.7188, 0.6229, 0.7341, 0.2731, 0.7932, 0.7116, 0.6249, 0.7360, 
0.2695, 0.7770, 0.7186, 0.6204, 0.7317, 0.2947, 0.7804, 0.6837, 0.5870, 0.7144, 
0.2682, 0.7773, 0.7199, 0.6215, 0.7330, 0.2758, 0.7814, 0.7170, 0.6224, 0.7333, 
0.2681, 0.7773, 0.7197, 0.6222, 0.7330, 0.2777, 0.7735, 0.7232, 0.6186, 0.7314, 
0.2698, 0.7768, 0.7181, 0.6196, 0.7313, 0.2732, 0.7767, 0.7262, 0.6236, 0.7359, 
0.2684, 0.7778, 0.7189, 0.6213, 0.7327, 0.2741, 0.7803, 0.7212, 0.6227, 0.7350, 
0.2651, 0.7803, 0.7221, 0.6248, 0.7360, 0.2789, 0.7811, 0.7118, 0.6182, 0.7302, 
0.2677, 0.7792, 0.7192, 0.6223, 0.7335, 0.2708, 0.7851, 0.7229, 0.6258, 0.7383, 
0.2679, 0.7784, 0.7198, 0.6219, 0.7333, 0.2784, 0.7886, 0.7128, 0.6210, 0.7307, 
0.2671, 0.7812, 0.7193, 0.6231, 0.7340, 0.2720, 0.7854, 0.7224, 0.6259, 0.7371, 
0.2658, 0.7800, 0.7199, 0.6241, 0.7354, 0.2729, 0.7852, 0.7212, 0.6239, 0.7362, 
0.2668, 0.7797, 0.7197, 0.6234, 0.7344, 0.2733, 0.7890, 0.7199, 0.6243, 0.7358, 
0.2649, 0.7800, 0.7223, 0.6248, 0.7363, 0.2742, 0.7826, 0.7252, 0.6227, 0.7349, 
0.2678, 0.7803, 0.7185, 0.6222, 0.7334, 0.2808, 0.7921, 0.7040, 0.6184, 0.7283, 
0.2648, 0.7812, 0.7216, 0.6250, 0.7363, 0.2737, 0.7850, 0.7191, 0.6237, 0.7354, 
0.2665, 0.7800, 0.7202, 0.6238, 0.7347, 0.2720, 0.7871, 0.7213, 0.6255, 0.7371, 
0.2653, 0.7820, 0.7204, 0.6250, 0.7358, 0.2741, 0.7822, 0.7220, 0.6226, 0.7350, 
0.2661, 0.7810, 0.7215, 0.6239, 0.7351, 0.2719, 0.7933, 0.7150, 0.6261, 0.7372, 
0.2679, 0.7800, 0.7192, 0.6221, 0.7333, 0.2727, 0.7788, 0.7226, 0.6231, 0.7364, 
0.2662, 0.7807, 0.7219, 0.6235, 0.7349, 0.2751, 0.7763, 0.7256, 0.6217, 0.7340, 
0.2654, 0.7815, 0.7206, 0.6245, 0.7357, 0.2755, 0.7894, 0.7176, 0.6212, 0.7335, 
0.2645, 0.7825, 0.7203, 0.6257, 0.7366, 0.2766, 0.7793, 0.7184, 0.6210, 0.7325, 
0.2661, 0.7801, 0.7210, 0.6240, 0.7351, 0.2729, 0.7824, 0.7208, 0.6232, 0.7362, 
